date,open,close,high,low,volume,amount,振幅,涨跌幅,涨跌额,换手率
2018-01-02,106.93,106.844,106.93,106.773,2481,27171778.0,0.15,0.13,0.134,0.71
2018-01-03,106.844,106.888,106.985,106.78,1733,18992881.0,0.19,0.04,0.044,0.5
2018-01-04,106.854,106.908,106.911,106.845,4769,52250984.0,0.06,0.02,0.02,1.36
2018-01-05,106.91,106.917,106.925,106.874,908,9950634.0,0.05,0.01,0.009,0.26
2018-01-08,106.917,106.98,107.003,106.914,830,9099840.0,0.08,0.06,0.063,0.24
2018-01-09,106.981,107.001,107.007,106.98,1565,17167393.0,0.03,0.02,0.021,0.45
2018-01-10,107.062,106.993,107.064,106.967,6710,73607476.0,0.09,-0.01,-0.008,1.92
2018-01-11,106.993,106.895,106.993,106.865,466,5106842.0,0.12,-0.09,-0.098,0.13
2018-01-12,106.954,106.991,107.025,106.874,1754,19222844.0,0.14,0.09,0.096,0.5
2018-01-15,106.93,106.866,106.944,106.864,1156,12668549.0,0.07,-0.12,-0.125,0.33
2018-01-16,106.883,106.869,107.005,106.856,1677,18386635.0,0.14,0.0,0.003,0.48
2018-01-17,106.869,106.855,106.921,106.724,822,9002152.0,0.18,-0.01,-0.014,0.23
2018-01-18,106.903,106.738,106.903,106.735,772,8454803.0,0.16,-0.11,-0.117,0.22
2018-01-19,106.778,106.881,106.894,106.735,1358,14864358.0,0.15,0.13,0.143,0.39
2018-01-22,106.78,106.969,107.69,106.78,1685,18482306.0,0.85,0.08,0.088,0.48
2018-01-23,106.894,107.01,107.044,106.869,2207,24209755.0,0.16,0.04,0.041,0.63
2018-01-24,107.011,107.139,107.481,106.933,1705,18722319.0,0.51,0.12,0.129,0.49
2018-01-25,107.115,107.232,107.31,107.055,2028,22275931.0,0.24,0.09,0.093,0.58
2018-01-26,107.221,107.261,107.384,107.221,1739,19125931.0,0.15,0.03,0.029,0.5
2018-01-29,107.259,107.316,107.387,107.259,1250,13752694.0,0.12,0.05,0.055,0.36
2018-01-30,107.316,107.31,107.352,107.257,738,8116942.0,0.09,-0.01,-0.006,0.21
2018-01-31,107.31,107.169,107.31,107.023,2080,22845401.0,0.27,-0.13,-0.141,0.59
2018-02-01,107.061,107.192,107.209,107.061,282,3097595.0,0.14,0.02,0.023,0.08
2018-02-02,107.087,107.244,107.244,107.087,4942,54308134.0,0.15,0.05,0.052,1.41
2018-02-05,107.31,107.32,107.327,107.255,3683,40509383.0,0.07,0.07,0.076,1.05
2018-02-06,107.386,107.306,107.538,107.3,4565,50213389.0,0.22,-0.01,-0.014,1.3
2018-02-07,107.245,107.371,107.386,107.243,6801,74809131.0,0.13,0.06,0.065,1.94
2018-02-08,107.371,107.363,107.417,107.319,8777,96597212.0,0.09,-0.01,-0.008,2.51
2018-02-09,107.367,107.713,107.918,107.365,2721,30007125.0,0.52,0.33,0.35,0.78
2018-02-12,107.698,107.838,107.839,107.614,2498,27591246.0,0.21,0.12,0.125,0.71
2018-02-13,107.705,107.836,107.844,107.696,4771,52723581.0,0.14,0.0,-0.002,1.36
2018-02-14,107.837,107.844,107.845,107.694,3517,38865041.0,0.14,0.01,0.008,1.01
2018-02-22,107.768,107.693,107.911,107.684,4093,45210486.0,0.21,-0.14,-0.151,1.17
2018-02-23,107.614,107.652,107.752,107.614,5301,58512117.0,0.13,-0.04,-0.041,1.52
2018-02-26,107.615,107.697,107.744,107.615,13750,151770692.0,0.12,0.04,0.045,3.93
2018-02-27,107.713,107.818,107.916,107.713,12563,138731833.0,0.19,0.11,0.121,3.59
2018-02-28,107.819,107.97,107.998,107.812,12669,140091204.0,0.17,0.14,0.152,3.62
2018-03-01,108.04,108.224,108.321,107.974,14666,162620778.0,0.32,0.24,0.254,4.19
2018-03-02,108.224,108.3,108.33,108.222,17231,191237095.0,0.1,0.07,0.076,4.93
2018-03-05,108.319,108.319,108.499,108.263,19170,212778024.0,0.22,0.02,0.019,5.48
2018-03-06,108.314,108.323,108.371,108.225,11922,132344052.0,0.13,0.0,0.004,3.41
2018-03-07,108.222,108.261,108.321,108.148,6382,70815064.0,0.16,-0.06,-0.062,1.82
2018-03-08,108.381,108.294,108.381,108.228,18307,203227544.0,0.14,0.03,0.033,5.23
2018-03-09,108.305,108.185,108.374,108.179,10641,118109135.0,0.18,-0.1,-0.109,3.04
2018-03-12,108.197,108.167,108.393,108.167,17867,198165313.0,0.21,-0.02,-0.018,5.11
2018-03-13,108.178,108.137,108.194,108.13,28907,320389840.0,0.06,-0.03,-0.03,8.26
2018-03-14,108.147,108.088,108.221,108.087,28136,311880368.0,0.12,-0.05,-0.049,8.04
2018-03-15,108.119,108.103,108.14,108.041,7475,82814849.0,0.09,0.01,0.015,2.14
2018-03-16,108.132,108.139,108.173,108.087,15677,173712029.0,0.08,0.03,0.036,4.48
2018-03-19,108.184,108.176,108.404,108.142,9281,102885600.0,0.24,0.03,0.037,2.65
2018-03-20,108.147,108.153,108.217,108.144,38944,431635248.0,0.07,-0.02,-0.023,11.13
2018-03-21,108.154,108.155,108.173,108.153,47778,529566656.0,0.02,0.0,0.002,13.66
2018-03-22,108.157,108.156,108.167,108.152,54212,600850848.0,0.01,0.0,0.001,15.5
2018-03-23,108.159,108.374,108.419,108.155,12485,138473003.0,0.24,0.2,0.218,3.57
2018-03-26,108.367,108.821,109.102,108.367,9502,105688609.0,0.68,0.41,0.447,2.72
2018-03-27,108.52,108.663,108.94,108.495,7244,80686693.0,0.41,-0.15,-0.158,2.07
2018-03-28,108.641,108.612,108.854,108.574,16146,179846857.0,0.26,-0.05,-0.051,4.61
2018-03-29,108.659,108.333,108.682,108.129,4538,50494659.0,0.51,-0.26,-0.279,1.3
2018-03-30,108.484,108.537,108.627,108.445,13269,147624709.0,0.17,0.19,0.204,3.79
2018-04-02,108.526,108.518,108.59,108.504,36205,402765312.0,0.08,-0.02,-0.019,10.35
2018-04-03,108.527,108.63,108.708,108.527,6435,71643471.0,0.17,0.1,0.112,1.84
2018-04-04,108.639,108.658,108.711,108.63,19593,218147550.0,0.07,0.03,0.028,5.6
2018-04-09,108.661,108.816,108.857,108.661,1345,14991993.0,0.18,0.15,0.158,0.38
2018-04-10,108.916,108.83,108.916,108.801,1837,20484239.0,0.11,0.01,0.014,0.53
2018-04-11,108.833,108.841,108.974,108.83,7002,78131011.0,0.13,0.01,0.011,2.0
2018-04-12,108.839,108.91,108.924,108.839,5127,57201626.0,0.08,0.06,0.069,1.47
2018-04-13,108.91,109.1,109.21,108.91,973,10868365.0,0.28,0.17,0.19,0.28
2018-04-16,109.321,109.41,109.442,109.171,1743,19514736.0,0.25,0.28,0.31,0.5
2018-04-17,109.321,109.328,109.471,109.275,1359,15221656.0,0.18,-0.07,-0.082,0.39
2018-04-18,109.381,109.818,110.318,109.381,1452,16323477.0,0.86,0.45,0.49,0.42
2018-04-19,109.826,109.588,109.874,109.537,1412,15870626.0,0.31,-0.21,-0.23,0.4
2018-04-20,109.477,109.439,109.551,109.405,5193,58237369.0,0.13,-0.14,-0.149,1.48
2018-04-23,109.461,109.429,109.678,109.346,4699,52706537.0,0.3,-0.01,-0.01,1.34
2018-04-24,109.429,109.576,109.632,109.429,6329,71021571.0,0.19,0.13,0.147,1.81
2018-04-25,109.588,109.668,109.963,109.588,10004,112528854.0,0.34,0.08,0.092,2.86
2018-04-26,109.668,109.635,109.752,109.618,14634,164409326.0,0.12,-0.03,-0.033,4.18
2018-04-27,109.635,109.683,109.883,109.492,25858,290652256.0,0.36,0.04,0.048,7.39
2018-05-02,109.691,109.599,109.719,109.527,19186,215578829.0,0.18,-0.08,-0.084,5.48
2018-05-03,109.629,109.752,109.824,109.621,18587,208851648.0,0.19,0.14,0.153,5.31
2018-05-04,109.76,109.625,110.077,109.49,18581,209325847.0,0.53,-0.12,-0.127,5.31
2018-05-07,109.662,109.626,109.702,109.535,10669,119787681.0,0.15,0.0,0.001,3.05
2018-05-08,109.622,109.526,109.624,109.516,18985,213121512.0,0.1,-0.09,-0.1,5.43
2018-05-09,109.526,109.331,109.528,109.25,17187,192630150.0,0.25,-0.18,-0.195,4.91
2018-05-10,109.37,109.335,109.383,109.304,23330,261314704.0,0.07,0.0,0.004,6.67
2018-05-11,109.33,109.407,109.445,109.321,21515,241133191.0,0.11,0.07,0.072,6.15
2018-05-14,109.429,109.413,109.474,109.394,17524,196507172.0,0.07,0.01,0.006,5.01
2018-05-15,109.439,109.39,109.442,109.376,19779,221663241.0,0.06,-0.02,-0.023,5.65
2018-05-16,109.395,109.411,109.445,109.374,15872,177916855.0,0.06,0.02,0.021,4.54
2018-05-17,109.404,109.368,109.41,109.36,21439,240254378.0,0.05,-0.04,-0.043,6.13
2018-05-18,109.369,109.371,109.43,109.369,17727,198677346.0,0.06,0.0,0.003,5.07
2018-05-21,109.374,109.387,109.413,109.341,17500,196112412.0,0.07,0.01,0.016,5.0
2018-05-22,109.387,109.44,109.514,109.386,17160,192431879.0,0.12,0.05,0.053,4.9
2018-05-23,109.444,109.538,109.549,109.444,10214,114584506.0,0.1,0.09,0.098,2.92
2018-05-24,109.54,109.619,109.661,109.54,7346,82477555.0,0.11,0.07,0.081,2.1
2018-05-25,109.619,109.817,109.824,109.61,6434,72344973.0,0.2,0.18,0.198,1.84
2018-05-28,109.778,109.634,109.864,109.609,5367,60349143.0,0.23,-0.17,-0.183,1.53
2018-05-29,109.624,109.496,109.713,109.465,2110,23691834.0,0.23,-0.13,-0.138,0.6
2018-05-30,109.496,109.462,109.815,109.415,3547,39837579.0,0.37,-0.03,-0.034,1.01
2018-05-31,109.504,109.473,109.573,109.424,4528,50780091.0,0.14,0.01,0.011,1.29
2018-06-01,109.524,109.513,109.572,109.439,5918,66381720.0,0.12,0.04,0.04,1.69
2018-06-04,109.512,109.597,109.597,109.475,18088,202951651.0,0.11,0.08,0.084,5.17
2018-06-05,109.59,109.478,109.624,109.327,11969,134350569.0,0.27,-0.11,-0.119,3.42
2018-06-06,109.491,109.471,109.523,109.423,5487,61548262.0,0.09,-0.01,-0.007,1.57
2018-06-07,109.424,109.442,109.474,109.415,8675,97269993.0,0.05,-0.03,-0.029,2.48
2018-06-08,109.473,109.455,109.569,109.44,10739,120433958.0,0.12,0.01,0.013,3.07
2018-06-11,109.494,109.569,109.618,109.494,8669,97313262.0,0.11,0.1,0.114,2.48
2018-06-12,109.557,109.404,109.583,109.374,9708,108942217.0,0.19,-0.15,-0.165,2.77
2018-06-13,109.484,109.417,109.513,109.375,6630,74324034.0,0.13,0.01,0.013,1.9
2018-06-14,109.44,109.421,109.601,109.416,8706,97682170.0,0.17,0.0,0.004,2.49
2018-06-15,109.516,109.48,109.612,109.474,7653,85881847.0,0.13,0.05,0.059,2.19
2018-06-19,109.565,109.742,109.774,109.466,2749,30865836.0,0.28,0.24,0.262,0.79
2018-06-20,109.724,109.727,109.734,109.604,2758,30987678.0,0.12,-0.01,-0.015,0.79
2018-06-21,109.598,109.664,109.815,109.598,1575,17707647.0,0.2,-0.06,-0.063,0.45
2018-06-22,109.664,109.74,109.773,109.628,1605,18038651.0,0.13,0.07,0.076,0.46
2018-06-25,109.741,109.886,109.921,109.736,3792,42665176.0,0.17,0.13,0.146,1.08
2018-06-26,109.874,109.934,110.02,109.874,4095,46112946.0,0.13,0.04,0.048,1.17
2018-06-27,109.937,109.871,110.02,109.824,11315,127343269.0,0.18,-0.06,-0.063,3.23
2018-06-28,109.876,109.563,110.011,109.529,8704,97992583.0,0.44,-0.28,-0.308,2.49
2018-06-29,109.579,110.18,110.214,109.579,12571,141549892.0,0.58,0.56,0.617,3.59
2018-07-02,110.174,110.166,110.224,109.951,9821,110817476.0,0.25,-0.01,-0.014,2.81
2018-07-03,110.318,110.097,110.318,110.025,6031,68049388.0,0.27,-0.06,-0.069,1.72
2018-07-04,110.134,110.324,110.474,110.061,8184,92338269.0,0.38,0.21,0.227,2.34
2018-07-05,110.424,110.32,110.47,110.204,5153,58204668.0,0.24,0.0,-0.004,1.47
2018-07-06,110.085,110.315,110.324,110.085,4192,47345753.0,0.22,0.0,-0.005,1.2
2018-07-09,110.315,110.259,110.574,110.227,14244,160944253.0,0.31,-0.05,-0.056,4.07
2018-07-10,110.274,110.165,110.322,110.064,15711,177356809.0,0.23,-0.09,-0.094,4.49
2018-07-11,110.216,110.13,110.234,110.124,14167,159895522.0,0.1,-0.03,-0.035,4.05
2018-07-12,110.133,110.097,110.524,110.029,13618,153605543.0,0.45,-0.03,-0.033,3.89
2018-07-13,110.154,110.222,110.274,110.084,18492,208661347.0,0.17,0.11,0.125,5.29
2018-07-16,110.274,110.421,110.482,110.205,14123,159646740.0,0.25,0.18,0.199,4.04
2018-07-17,110.224,110.567,111.077,110.224,17863,202187520.0,0.77,0.13,0.146,5.11
2018-07-18,110.524,110.605,110.76,110.464,22353,253303328.0,0.27,0.03,0.038,6.39
2018-07-19,110.447,110.722,110.891,110.446,14883,168723033.0,0.4,0.11,0.117,4.25
2018-07-20,110.724,110.674,111.669,110.474,22135,251191567.0,1.08,-0.04,-0.048,6.33
2018-07-23,110.424,110.783,110.874,110.424,15963,180786323.0,0.41,0.1,0.109,4.56
2018-07-24,110.724,110.536,110.813,110.314,17885,202567210.0,0.45,-0.22,-0.247,5.11
2018-07-25,110.536,110.549,110.604,110.349,16992,192332334.0,0.23,0.01,0.013,4.86
2018-07-26,110.334,110.734,110.744,110.324,6798,76997030.0,0.38,0.17,0.185,1.94
2018-07-27,110.69,110.563,110.843,110.474,15483,175594504.0,0.33,-0.15,-0.171,4.43
2018-07-30,110.689,110.634,110.824,110.579,17284,195866517.0,0.22,0.06,0.071,4.94
2018-07-31,110.772,110.742,110.772,110.645,15789,179040002.0,0.11,0.1,0.108,4.51
2018-08-01,110.774,111.034,111.055,110.731,15995,181571000.0,0.29,0.26,0.292,4.57
2018-08-02,111.084,111.121,111.32,110.974,24764,282008208.0,0.31,0.08,0.087,7.08
2018-08-03,111.124,111.217,111.424,111.124,8844,100799404.0,0.27,0.09,0.096,2.53
2018-08-06,111.314,111.294,111.391,111.025,23813,271325296.0,0.33,0.07,0.077,6.81
2018-08-07,111.323,111.359,111.411,111.144,16343,186344281.0,0.24,0.06,0.065,4.67
2018-08-08,111.474,111.244,111.494,111.221,16130,184058489.0,0.25,-0.1,-0.115,4.61
2018-08-09,111.294,111.101,111.314,111.09,11951,136062416.0,0.2,-0.13,-0.143,3.42
2018-08-10,111.086,110.974,111.143,110.84,10528,119687632.0,0.27,-0.11,-0.127,3.01
2018-08-13,110.974,110.834,111.07,110.778,10429,118506823.0,0.26,-0.13,-0.14,2.98
2018-08-14,110.834,111.084,111.121,110.788,11487,130452649.0,0.3,0.23,0.25,3.28
2018-08-15,111.225,110.745,111.225,110.726,11542,131109201.0,0.45,-0.31,-0.339,3.3
2018-08-16,110.812,110.706,110.817,110.676,9508,107853565.0,0.13,-0.04,-0.039,2.72
2018-08-17,110.696,109.958,110.806,109.361,3445,38910059.0,1.31,-0.68,-0.748,0.98
2018-08-20,110.105,110.003,110.105,109.824,7529,84828185.0,0.26,0.04,0.045,2.15
2018-08-21,110.005,110.008,110.059,109.799,8537,96158844.0,0.24,0.0,0.005,2.44
2018-08-22,109.999,110.061,110.201,109.924,6989,78746101.0,0.25,0.05,0.053,2.0
2018-08-23,110.062,110.175,110.304,109.994,8652,97660169.0,0.28,0.1,0.114,2.47
2018-08-24,110.224,110.338,110.407,110.224,8979,101494815.0,0.17,0.15,0.163,2.57
2018-08-27,110.39,110.302,110.511,110.265,4188,47328440.0,0.22,-0.03,-0.036,1.2
2018-08-28,110.424,110.46,110.546,110.246,5430,61399747.0,0.27,0.14,0.158,1.55
2018-08-29,110.703,110.614,110.703,110.337,4190,47477939.0,0.33,0.14,0.154,1.2
2018-08-30,110.614,110.605,110.753,110.526,6900,78174810.0,0.21,-0.01,-0.009,1.97
2018-08-31,110.672,110.783,110.803,110.643,4875,55292967.0,0.14,0.16,0.178,1.39
2018-09-03,110.783,110.634,110.897,110.525,3546,40231670.0,0.34,-0.13,-0.149,1.01
2018-09-04,110.626,110.465,110.722,110.465,1010,11444687.0,0.23,-0.15,-0.169,0.29
2018-09-05,110.465,110.602,110.639,110.454,440,4978315.0,0.17,0.12,0.137,0.13
2018-09-06,110.569,110.557,110.67,110.326,3787,42907999.0,0.31,-0.04,-0.045,1.08
2018-09-07,110.44,110.466,110.679,110.44,4764,53909727.0,0.22,-0.08,-0.091,1.36
2018-09-10,110.466,110.484,112.077,110.147,2959,33495944.0,1.75,0.02,0.018,0.85
2018-09-11,110.484,110.275,110.584,110.171,1811,20477030.0,0.37,-0.19,-0.209,0.52
2018-09-12,110.324,110.456,110.467,110.234,553,6252186.0,0.21,0.16,0.181,0.16
2018-09-13,110.456,110.427,110.469,110.347,2764,31265556.0,0.11,-0.03,-0.029,0.79
2018-09-14,110.326,110.406,110.519,110.282,9295,105105493.0,0.21,-0.02,-0.021,2.66
2018-09-17,110.433,110.407,110.573,110.345,10837,122595378.0,0.21,0.0,0.001,3.1
2018-09-18,110.377,110.374,110.436,110.354,6433,72735398.0,0.07,-0.03,-0.033,1.84
2018-09-19,110.424,110.412,110.538,110.339,6352,71829990.0,0.18,0.03,0.038,1.82
2018-09-20,110.524,110.448,110.621,110.419,6425,72699465.0,0.18,0.03,0.036,1.84
2018-09-21,110.448,110.584,110.643,110.448,9951,112701798.0,0.18,0.12,0.136,2.84
2018-09-25,110.515,110.582,110.754,110.515,24325,275579952.0,0.22,0.0,-0.002,6.95
2018-09-26,110.584,110.699,110.723,110.572,28346,321260096.0,0.14,0.11,0.117,8.1
2018-09-27,110.699,110.752,110.81,110.625,28661,325068064.0,0.17,0.05,0.053,8.19
2018-09-28,110.817,111.052,111.073,110.817,34886,396450640.0,0.23,0.27,0.3,9.97
2018-10-08,111.021,111.324,111.424,110.887,48609,553126576.0,0.48,0.24,0.272,13.89
2018-10-09,111.14,111.319,111.624,111.14,43735,498886592.0,0.43,0.0,-0.005,12.5
2018-10-10,111.134,110.87,111.419,110.756,29349,333434672.0,0.6,-0.4,-0.449,8.39
2018-10-11,110.87,111.262,111.344,110.87,44017,500715008.0,0.43,0.35,0.392,12.58
2018-10-12,111.105,111.391,111.523,111.105,43672,498485088.0,0.38,0.12,0.129,12.48
2018-10-15,112.024,111.523,112.024,111.404,43374,495180896.0,0.56,0.12,0.132,12.4
2018-10-16,111.227,111.513,111.922,111.226,4759,54359890.0,0.62,-0.01,-0.01,1.36
2018-10-17,111.114,111.574,111.803,111.114,24721,282474512.0,0.62,0.05,0.061,7.07
2018-10-18,111.579,111.804,111.824,111.579,26885,307632288.0,0.22,0.21,0.23,7.68
2018-10-19,111.814,111.837,111.924,111.724,27646,316521760.0,0.18,0.03,0.033,7.9
2018-10-22,111.804,111.652,111.824,111.576,27368,312974368.0,0.22,-0.17,-0.185,7.82
2018-10-23,111.65,111.678,111.822,111.578,42136,482010800.0,0.22,0.02,0.026,12.04
2018-10-24,111.585,111.699,111.767,111.585,42048,480873264.0,0.16,0.02,0.021,12.02
2018-10-25,111.743,111.622,112.077,111.524,23293,266644897.0,0.5,-0.07,-0.077,6.66
2018-10-26,111.622,111.62,111.674,111.513,23667,270526992.0,0.14,0.0,-0.002,6.76
2018-10-29,111.671,111.632,111.758,111.59,19361,221318019.0,0.15,0.01,0.012,5.53
2018-10-30,111.655,111.591,111.677,111.525,20827,238024118.0,0.14,-0.04,-0.041,5.95
2018-10-31,111.538,111.629,111.638,111.538,25380,290049264.0,0.09,0.03,0.038,7.25
2018-11-01,111.63,111.714,111.718,111.629,21399,244759101.0,0.08,0.08,0.085,6.12
2018-11-02,111.574,111.495,111.822,111.379,26341,301243216.0,0.4,-0.2,-0.219,7.53
2018-11-05,111.664,111.655,111.719,111.527,29582,338179904.0,0.17,0.14,0.16,8.46
2018-11-06,111.692,111.769,111.822,111.666,25612,292982640.0,0.14,0.1,0.114,7.32
2018-11-07,111.754,111.944,111.951,111.754,26556,304274048.0,0.18,0.16,0.175,7.59
2018-11-08,111.944,112.09,112.151,111.944,17091,196113927.0,0.18,0.13,0.146,4.89
2018-11-09,112.079,112.025,112.189,111.992,23522,269997344.0,0.18,-0.06,-0.065,6.72
2018-11-12,112.034,112.256,112.273,112.034,19835,227745220.0,0.21,0.21,0.231,5.67
2018-11-13,112.256,112.15,112.379,112.075,24469,281196688.0,0.27,-0.09,-0.106,6.99
2018-11-14,112.397,112.361,112.397,112.15,24733,284395040.0,0.22,0.19,0.211,7.07
2018-11-15,112.361,112.753,114.324,112.361,12398,142880781.0,1.75,0.35,0.392,3.54
2018-11-16,112.624,112.872,113.096,112.624,10863,125517675.0,0.42,0.11,0.119,3.1
2018-11-19,112.872,112.829,112.968,112.814,20433,236106867.0,0.14,-0.04,-0.043,5.84
2018-11-20,112.824,112.589,112.844,112.544,14378,165818248.0,0.27,-0.21,-0.24,4.11
2018-11-21,112.539,112.653,112.75,112.536,13886,160210165.0,0.19,0.06,0.064,3.97
2018-11-22,112.674,112.584,112.814,112.574,14017,161738524.0,0.21,-0.06,-0.069,4.01
2018-11-23,112.589,112.015,112.623,111.981,15897,182456455.0,0.57,-0.51,-0.569,4.54
2018-11-26,112.023,112.009,112.118,111.989,21978,252084491.0,0.12,-0.01,-0.006,6.28
2018-11-27,112.011,112.042,112.184,112.008,16902,193932406.0,0.16,0.03,0.033,4.83
2018-11-28,112.049,112.046,112.139,112.018,14424,165492400.0,0.11,0.0,0.004,4.12
2018-11-29,112.074,112.049,112.074,112.019,17499,200769704.0,0.05,0.0,0.003,5.0
2018-11-30,112.056,112.079,112.2,112.055,18471,212111820.0,0.13,0.03,0.03,5.28
2018-12-03,112.037,112.164,112.216,107.507,10338,118682455.0,4.2,0.08,0.085,2.95
2018-12-04,112.169,112.499,112.573,112.169,6680,76900178.0,0.36,0.3,0.335,1.91
2018-12-05,112.513,112.765,112.775,112.501,11963,138074293.0,0.24,0.24,0.266,3.42
2018-12-06,112.822,113.021,113.097,112.822,6321,73094468.0,0.24,0.23,0.256,1.81
2018-12-07,113.021,112.975,113.072,112.919,4124,47688650.0,0.14,-0.04,-0.046,1.18
2018-12-10,113.043,113.156,113.324,113.024,5484,63532846.0,0.27,0.16,0.181,1.57
2018-12-11,113.175,113.312,113.313,113.175,4523,52436355.0,0.12,0.14,0.156,1.29
2018-12-12,113.314,113.331,113.37,113.264,14214,164897010.0,0.09,0.02,0.019,4.06
2018-12-13,113.318,113.143,113.34,113.125,23015,266691336.0,0.19,-0.17,-0.188,6.58
2018-12-14,113.135,112.989,113.135,112.942,24968,288896832.0,0.17,-0.14,-0.154,7.14
2018-12-17,112.995,113.084,113.113,112.995,11276,130518941.0,0.1,0.08,0.095,3.22
2018-12-18,112.825,113.174,113.174,112.824,8548,99009404.0,0.31,0.08,0.09,2.44
2018-12-19,113.189,113.319,113.324,113.124,4996,57901549.0,0.18,0.13,0.145,1.43
2018-12-20,113.319,113.128,113.41,113.056,6793,78765886.0,0.31,-0.17,-0.191,1.94
2018-12-21,113.135,113.371,113.386,113.135,16339,189588138.0,0.22,0.21,0.243,4.67
2018-12-24,113.375,113.355,114.072,113.305,4632,53749648.0,0.68,-0.01,-0.016,1.32
2018-12-25,113.364,113.306,113.423,112.332,7774,90187845.0,0.96,-0.04,-0.049,2.22
2018-12-26,113.312,113.293,113.341,113.216,13622,157958872.0,0.11,-0.01,-0.013,3.89
2018-12-27,113.227,113.332,113.364,113.143,13573,157447679.0,0.2,0.03,0.039,3.88
2018-12-28,113.375,113.917,113.924,113.375,5173,60215738.0,0.48,0.52,0.585,1.48
2019-01-02,113.909,113.591,113.914,113.342,5354,62249939.0,0.5,-0.29,-0.326,1.53
2019-01-03,113.592,113.644,114.024,113.592,11034,128359318.0,0.38,0.05,0.053,3.15
2019-01-04,113.813,113.851,113.924,113.744,10511,122510883.0,0.16,0.18,0.207,3.0
2019-01-07,113.805,113.962,113.973,113.805,5143,59974833.0,0.15,0.1,0.111,1.47
2019-01-08,113.955,113.946,113.963,113.854,5191,60531120.0,0.1,-0.01,-0.016,1.48
2019-01-09,113.946,113.948,113.964,113.855,8140,94899887.0,0.1,0.0,0.002,2.33
2019-01-10,113.948,113.941,114.006,113.925,7197,83934131.0,0.07,-0.01,-0.007,2.06
2019-01-11,113.941,113.895,113.941,113.884,9590,111812944.0,0.05,-0.04,-0.046,2.74
2019-01-14,113.895,113.794,113.898,113.777,5259,61262793.0,0.11,-0.09,-0.101,1.5
2019-01-15,113.796,113.828,113.873,113.796,11259,131169084.0,0.07,0.03,0.034,3.22
2019-01-16,113.828,113.923,113.974,113.78,10844,126420073.0,0.17,0.08,0.095,3.1
2019-01-17,113.874,113.995,114.013,113.874,6489,75706005.0,0.12,0.06,0.072,1.85
2019-01-18,113.991,113.927,114.044,113.922,4047,47212212.0,0.11,-0.06,-0.068,1.16
2019-01-21,113.676,113.804,113.918,113.676,5584,65045539.0,0.21,-0.11,-0.123,1.6
2019-01-22,113.775,113.839,113.841,113.775,7104,82763003.0,0.06,0.03,0.035,2.03
2019-01-23,113.842,113.812,113.883,113.747,6278,73149532.0,0.12,-0.02,-0.027,1.79
2019-01-24,113.725,113.849,113.861,113.723,4285,49931075.0,0.12,0.03,0.037,1.22
2019-01-25,113.804,113.845,113.881,113.804,4598,53568475.0,0.07,0.0,-0.004,1.31
2019-01-28,113.845,113.822,113.848,113.752,7481,87141807.0,0.08,-0.02,-0.023,2.14
2019-01-29,113.823,113.894,113.908,113.822,7067,82365976.0,0.08,0.06,0.072,2.02
2019-01-30,113.894,113.978,113.984,113.894,7071,82468043.0,0.08,0.07,0.084,2.02
2019-01-31,113.979,114.048,114.113,113.979,6956,81200449.0,0.12,0.06,0.07,1.99
2019-02-01,114.048,114.154,114.223,114.048,4987,58245249.0,0.15,0.09,0.106,1.43
2019-02-11,114.154,114.266,114.312,114.125,7638,89275936.0,0.16,0.1,0.112,2.18
2019-02-12,114.266,114.333,114.416,114.265,6134,71784171.0,0.13,0.06,0.067,1.75
2019-02-13,114.374,114.356,114.412,114.334,7544,88314365.0,0.07,0.02,0.023,2.16
2019-02-14,114.339,114.268,114.403,114.264,12356,144555143.0,0.12,-0.08,-0.088,3.53
2019-02-15,114.282,114.392,114.392,114.282,9290,108687737.0,0.1,0.11,0.124,2.66
2019-02-18,114.391,114.263,114.823,114.236,17912,209498502.0,0.51,-0.11,-0.129,5.12
2019-02-19,114.263,114.207,114.263,114.074,9620,112414921.0,0.17,-0.05,-0.056,2.75
2019-02-20,114.194,114.247,114.259,114.145,28085,328296880.0,0.1,0.04,0.04,8.03
2019-02-21,114.247,114.205,114.252,114.184,25024,292532720.0,0.06,-0.04,-0.042,7.15
2019-02-22,114.2,114.13,114.231,114.125,16155,188829679.0,0.09,-0.07,-0.075,4.62
2019-02-25,114.114,113.884,114.114,113.725,11770,137243805.0,0.34,-0.22,-0.246,3.36
2019-02-26,113.634,113.58,113.874,113.559,11989,139563220.0,0.28,-0.27,-0.304,3.43
2019-02-27,113.594,113.923,113.978,113.594,12990,151288108.0,0.34,0.3,0.343,3.71
2019-02-28,113.923,113.768,113.923,113.745,7971,92840835.0,0.16,-0.14,-0.155,2.28
2019-03-01,113.769,113.746,113.824,113.69,12847,149580365.0,0.12,-0.02,-0.022,3.67
2019-03-04,113.624,113.687,113.739,113.524,9400,109342459.0,0.19,-0.05,-0.059,2.69
2019-03-05,113.587,113.636,113.772,113.587,9667,112496058.0,0.16,-0.04,-0.051,2.76
2019-03-06,113.636,113.562,113.636,113.532,22422,260677824.0,0.09,-0.07,-0.074,6.41
2019-03-07,113.562,113.681,113.702,113.543,23504,273451184.0,0.14,0.1,0.119,6.72
2019-03-08,113.752,113.812,113.914,113.679,21391,249065435.0,0.21,0.12,0.131,6.11
