date,open,close,high,low,volume,amount,振幅,涨跌幅,涨跌额,换手率
2024-06-25,0.411,0.396,0.412,0.392,6022945,482118058.0,4.85,-3.88,-0.016,7.07
2024-06-26,0.397,0.405,0.406,0.393,4598670,366863179.0,3.28,2.27,0.009,5.4
2024-06-27,0.402,0.399,0.408,0.398,2925063,235154943.0,2.47,-1.48,-0.006,3.43
2024-06-28,0.4,0.4,0.405,0.397,3257077,261663144.0,2.01,0.25,0.001,3.82
2024-07-01,0.399,0.399,0.401,0.39,2750141,217490020.0,2.75,-0.25,-0.001,3.23
2024-07-02,0.399,0.392,0.399,0.391,2608180,205598391.0,2.01,-1.75,-0.007,3.06
2024-07-03,0.392,0.397,0.401,0.387,3413385,268932414.0,3.57,1.28,0.005,4.01
2024-07-04,0.397,0.391,0.399,0.39,2516538,198474216.0,2.27,-1.51,-0.006,2.95
2024-07-05,0.391,0.391,0.393,0.382,3279005,253814319.0,2.81,0.0,0.0,3.85
2024-07-08,0.394,0.391,0.398,0.389,3431600,270426925.0,2.3,0.0,0.0,4.03
2024-07-09,0.39,0.407,0.408,0.389,5176201,414270755.0,4.86,4.09,0.016,6.07
2024-07-10,0.405,0.406,0.409,0.404,2839249,230577353.0,1.23,-0.25,-0.001,3.33
2024-07-11,0.413,0.41,0.415,0.403,4661784,381594180.0,2.96,0.99,0.004,5.47
2024-07-12,0.407,0.412,0.415,0.404,3564421,291761539.0,2.68,0.49,0.002,4.18
2024-07-15,0.414,0.416,0.419,0.413,3462496,287998338.0,1.46,0.97,0.004,4.06
2024-07-16,0.414,0.428,0.429,0.413,5260269,444142781.0,3.85,2.88,0.012,6.17
2024-07-17,0.427,0.424,0.43,0.423,3644309,311394141.0,1.64,-0.93,-0.004,4.28
2024-07-18,0.417,0.425,0.428,0.411,6513458,545651546.0,4.01,0.24,0.001,7.64
2024-07-19,0.422,0.435,0.438,0.421,6330616,548280644.0,4.0,2.35,0.01,7.43
2024-07-22,0.437,0.436,0.441,0.433,5223550,455657711.0,1.84,0.23,0.001,6.13
2024-07-23,0.435,0.415,0.435,0.414,5258811,444729776.0,4.82,-4.82,-0.021,6.17
2024-07-24,0.413,0.41,0.42,0.408,5069492,419773990.0,2.89,-1.2,-0.005,5.95
2024-07-25,0.407,0.406,0.411,0.404,3706636,301446959.0,1.71,-0.98,-0.004,4.35
2024-07-26,0.407,0.41,0.412,0.402,3692647,300395678.0,2.46,0.99,0.004,4.33
2024-07-29,0.409,0.403,0.412,0.402,2819914,229364359.0,2.44,-1.71,-0.007,3.31
2024-07-30,0.401,0.407,0.408,0.397,3231961,260139999.0,2.73,0.99,0.004,3.79
2024-07-31,0.405,0.422,0.423,0.404,4659418,387000798.0,4.67,3.69,0.015,5.47
2024-08-01,0.424,0.425,0.43,0.419,5217622,442911477.0,2.61,0.71,0.003,6.12
2024-08-02,0.419,0.413,0.424,0.411,3945415,329361236.0,3.06,-2.82,-0.012,4.63
2024-08-05,0.407,0.395,0.413,0.394,5653525,454495221.0,4.6,-4.36,-0.018,6.63
2024-08-06,0.4,0.397,0.403,0.391,3481979,275258591.0,3.04,0.51,0.002,4.09
2024-08-07,0.397,0.393,0.399,0.392,2850721,225400436.0,1.76,-1.01,-0.004,3.34
2024-08-08,0.39,0.394,0.4,0.386,3275502,257070747.0,3.56,0.25,0.001,3.84
2024-08-09,0.4,0.394,0.402,0.394,2593272,206250456.0,2.03,0.0,0.0,3.04
2024-08-12,0.392,0.392,0.395,0.39,1865135,146183433.0,1.27,-0.51,-0.002,2.19
2024-08-13,0.392,0.395,0.396,0.39,2009139,157838635.0,1.53,0.77,0.003,2.36
2024-08-14,0.397,0.389,0.397,0.389,2159256,169431702.0,2.03,-1.52,-0.006,2.53
2024-08-15,0.387,0.392,0.397,0.387,2711692,212624516.0,2.57,0.77,0.003,3.18
2024-08-16,0.392,0.39,0.395,0.389,2123752,166301194.0,1.53,-0.51,-0.002,2.49
2024-08-19,0.39,0.39,0.395,0.388,2112504,165567755.0,1.79,0.0,0.0,2.48
